code_site,code_station,date_obs_elab,resultat_obs_elab,date_prod,code_statut,libelle_statut,code_methode,libelle_methode,code_qualification,libelle_qualification,longitude,latitude,grandeur_hydro_elab,code_station_id,nom_station,type_donnee,saison
O3565713,O356571301,2020-06-05,59.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-06-08,57.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-06-11,59.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-06-14,144.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-06-17,95.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-06-20,81.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-06-23,73.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-06-26,68.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-06-29,65.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-07-02,61.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-07-05,60.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-07-08,58.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-07-11,56.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-07-14,54.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-07-17,53.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-07-20,51.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-07-23,50.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-07-26,49.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-07-29,48.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-08-01,48.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-08-04,47.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-08-07,46.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-08-10,45.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-08-13,45.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-08-16,45.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-08-19,44.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-08-22,44.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-08-25,43.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-08-28,44.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-08-31,43.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2020-09-03,43.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-09-06,42.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-09-09,42.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-09-12,41.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-09-15,41.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-09-18,40.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-09-21,40.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-09-24,39.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-09-27,40.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-09-30,40.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-10-03,40.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-10-06,41.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-10-09,40.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-10-12,38.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-10-15,38.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-10-18,38.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-10-21,45.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2020-10-24,48.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Automne
O3565713,O356571301,2021-01-01,219.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-01-04,111.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-01-07,85.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-01-10,72.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-01-13,66.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-01-16,64.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-01-19,62.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-01-22,62.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-01-25,136.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-01-28,94.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-01-31,115.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-02-03,325.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-02-06,164.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-02-09,188.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-02-12,173.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-02-15,147.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-02-18,124.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-02-21,107.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-02-24,292.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-02-27,163.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Hiver
O3565713,O356571301,2021-03-02,125.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-03-05,108.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-03-08,133.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-03-11,111.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-03-14,99.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-03-17,91.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-03-20,86.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-03-23,81.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-03-26,78.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-03-29,73.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-04-01,71.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-04-04,69.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-04-07,65.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-04-10,64.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-04-13,62.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-04-16,61.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-04-19,59.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-04-22,57.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-04-25,57.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-04-28,59.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-05-01,59.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-05-04,56.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-05-07,54.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-05-10,54.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-05-13,62.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-05-16,71.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-05-19,68.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-05-22,62.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-05-25,58.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-05-28,56.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-05-31,55.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Printemps
O3565713,O356571301,2021-06-03,52.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2021-06-06,51.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2021-06-09,49.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2021-06-12,48.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2021-06-15,47.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
O3565713,O356571301,2021-06-18,47.0,2025-04-24T16:05:35Z,12.0,Donnée pré-validée,10.0,Expertisée,20.0,Bonne,3.177796977,43.9056996,QmnJ,O356571301,La Lèbre à Cornus [Source de Gloriette] - Station de gloriette,QmnJ,Été
